ffq_Id,,Ile (Isoleucine),Leu (Leucine),Lys (Lysine),Met (Methionine),Cys (Cysteine),Phe (Phenylalanine),Tyr (Tyrosine),Thr (Threonine),Try (Tryptophan),Val (Valine),Arg (Arginine),His (Histidine),Ala (Alanine),Asp (Aspartic Acid),Glu (Glutamic acid),Gly (Glycine),Pro (Proline),Ser (Serine)
R_2UVkbyq6OuCqBHD,4742.02,8269.46,5439.78,2119.26,1843.66,5192.15,3448.6,4053.88,1381.01,5795.91,5730.63,2633.19,4319.64,8665.08,23913.47,3600.65,8737.45,5669.73
R_2UWsPK9McO7qcFF,8491.55,15311.5,11540.42,3787.16,2560.89,9535.16,6802.31,7555.7,2401.39,10507.12,13058.65,5061.5,8886.66,18990.99,36353.31,7678.38,12216.95,9634.63
R_2V29GrjizhjTUsJ,2896.99,5038.08,3625.73,1393.6,1072.46,3015.3,2159.02,2525.3,825.27,3592.71,3304.54,1592.33,2803.39,5792.63,13205.9,2272.55,4629.83,3355
R_2VeB9SwgXOCc89a,13166.69,22154.34,20644.72,6485.16,3922.69,13436.02,9906.53,11513.69,3469.2,15101.02,16613.67,8027.29,14008.58,25418.13,54222.11,11983.77,17405.04,13458.9
R_2VmzXznv68imrWh,4430.6,7686.11,5666.79,2058.11,1683.01,4693.76,3150.02,3812.45,1255.97,5134.91,5330.33,2574.37,4393.47,8861.37,22089.55,3807.89,8114.48,5150.38
R_2VQ1l0FCKeDFMfP,7097.12,12323.93,7692.98,3052.85,2312.96,7922.68,5004.72,5596.8,2236.48,8408.49,9644.94,4068.47,6384.08,13489.07,33565.71,5789.41,12116.58,8950.15
R_2Vx9THpZZzD6A5M,2377.4,4229.44,3094.76,1076.73,729.55,2614.75,1807.73,2164.97,732.2,3001.83,3210.79,1326.9,2271.1,5119.5,9932.53,1796.44,3686.01,2624.12
R_2wvheKShYqzksya,2608.04,4546.28,3176.18,1130.79,877.02,2836.21,1826.79,2199.7,779.86,3234.3,3299.78,1464.15,2205.92,5010.41,11787.13,1899.6,3977.42,2894.86
R_2WZMoLeiN7rulOa,4762.39,8005.85,6734.71,2373.53,1439.1,4755.29,3456.86,4150.14,1336.64,5641.4,5747.29,2741.56,4762.67,8582.8,19935.85,3805.54,6795,5186.4
R_2xKKKIfBky2bDxO,5113.6,8642.98,7070.09,2526.77,1576.49,5156.69,3717.6,4422.69,1441.86,6029.06,6299.8,2954.97,5137.17,9134.49,22139.4,4235.06,7410.07,5618.57
R_2XpuuVFiSvIwH1r,2123.85,3632.69,2618.46,902.61,688.49,2309.67,1562.37,1799.05,634.51,2608.94,2759.56,1236.53,1827.95,4702.94,10089.13,1625.35,3507.17,2444.09
R_2Yb5dgWmfFMZf7S,1904.43,3298.37,2525.74,929.35,641.06,1991.28,1497.5,1598.99,499.79,2354.85,2042.73,1065.36,1915.77,3471.49,7594.05,1554.89,2724.41,2117
R_2yfSiOscoCXyMqT,5383.65,9523.78,6588.08,2209.78,1759.07,6192.66,4280.54,4555.92,1573.47,6634.63,8620.53,3201.26,5041.77,12075.54,25636.58,4799.94,8437.98,6322.53
R_2YGls1OkmrwZhDb,6519.71,11222.07,8896.21,2947.66,2022.66,6951.93,4881.95,5684.36,1825.26,7863.1,9037.3,3905.19,6472.47,13549.68,28176.84,5801.11,9674.46,7339.22
R_2YJ1plwarh71AB0,2978.31,5093.19,3872.65,1339.63,1069,3144.08,2150.76,2575.47,843.17,3529.32,4056.16,1708.12,3046.76,5821.56,13724.44,2572.2,4386.8,3403.43
R_2yj87OedqNMDmkh,2683.01,4586.22,3591.91,1242.94,735.85,2756.58,1984.96,2342.49,767.87,3359.96,3721.4,1465.17,2637.76,6174.27,10521.36,2138.94,3492.2,3011.99
R_2YlYFVpHKMttrZW,12041.25,20609.27,17785.41,6130.2,3956.28,12117.56,8977.53,10737.42,3264.5,14269.44,14977.45,7265.57,13303.25,23299.33,52292.2,11620.11,18703.03,13194.14
R_2YREE0qILJVIQRk,2564.25,4328.44,3788.85,1280.46,873.58,2573.95,1877.97,2256.42,710.81,2991.19,3744.49,1542.53,2824.58,4957.63,11352.86,2539.44,3546.86,2689.88
R_2zhZzzy9PgM0sLc,9528.8,16460.02,12301.68,4569.59,3406.16,10079.75,7068.01,8273.3,2657.81,11493.3,11790.3,5586.55,9619.87,18877.87,44015.36,8330.42,15268.64,10941.43
R_2zIPu8wO4J6vGfO,4303.73,7811.86,3940.46,1741.06,2126.94,5549.66,3450.89,3515.58,1341.4,5274.71,7532.64,2608.36,4247.29,9640.25,27305.95,4785.42,9333.74,5780.51
R_2ZJk9mUk4qlolNR,21325.28,36618.08,31439.67,10243.1,6159.5,22416.97,16345.66,18944.2,5998.44,25344.23,28989.44,13100.16,23225.99,47522.13,91229.87,21556.97,37275.14,23581.94
R_2ZQgnYfFLyMhrmk,8951.19,15984.56,12012.1,4184.42,3357.65,9825.34,7264.71,7921.43,2554.07,10831.49,13885.99,5515.64,10236.94,19483.42,37982.97,9324.39,11779.53,10129.32
R_2zXSvrXJ9JtwaTs,4035.68,7190.7,4841,1863.26,1346.81,4392.44,3124.45,3447.02,1184.66,5075.03,4550.48,2245.89,3402.1,7273.07,19740.68,2807.99,7208.32,4808.65
R_30dulokKfSfbbwY,3327.48,5266.21,5108.84,1524.84,1034.2,3209.32,2176.88,2816.01,971.46,3949.42,6259.64,1977.55,3223.79,7044.12,13520.89,3282.14,3479.82,3133.41
R_31MFbOzs1AMlyuC,2609.48,4472.58,3017.78,1191.04,882.1,2799.37,1886.44,2236.99,795.74,3269.12,2883.81,1410.89,2224.6,5256.72,12365.18,1781.08,4493.45,3093.42
R_31o0OBTy32WA6Yf,36613.29,61326.68,52631.61,17235.26,11709.51,37824.86,26629.61,33047.82,10488.98,43905.66,49694.68,21543.25,39900.94,76022.07,146890.33,36556.8,49650.63,39174.7
R_31Zsnw0WZ32NR14,3405.31,5637.68,5020.69,1722.25,1083.22,3428.15,2530.98,3009.56,945.98,3965.02,4485.73,2149.99,3709.08,6643.26,14341.9,3293.05,4671.57,3663.61
R_33ej55rMhhEh767,22935.9,39561.12,32396.1,11468.34,7693.29,23244.58,16542.42,20439.49,6084.96,27552.54,28170.47,13077.98,25102.77,45451.64,102644.23,20678.6,35972.65,25950.63
R_33s4ClW7mHgsg8u,4380.13,7518.35,6208.24,1985.84,1278.09,4715.41,3461.36,3780.88,1229.1,5293.98,7002.81,2622.03,4374.59,9549.85,17643.72,4092.82,5743.29,4881.16
R_3DkmGsCA7rEzU53,4465.2,7671.11,5760.76,1992.86,1273.37,4594.59,3091.4,3775.48,1267.58,5372.62,4952.11,2455.84,3785.74,8119.7,20511.68,3042.05,7316.65,4857.49
R_3e2BcWrWSUxkn0W,8263.27,14551.81,10602.99,3799.84,2499.28,8763.57,6223.37,7191.48,2394.91,10429.95,9179.7,4586,6956.22,15383.9,36923.6,5455.57,13570.74,9392.86
R_3eghxxCsKf2tIBF,4428.02,7719.79,6324.04,2042.44,1008.54,4262.1,3309.87,3845.53,1100.85,5318.41,4373.82,2394.39,3998.81,7542.58,15894.41,2837.04,5699.31,4624.31
R_3EGTLpeT26SbDKP,3847,6488.24,5332.93,1864.45,1175.04,3971.87,2872.68,3396.26,1101.76,4673.29,5018.63,2209.81,3943.47,7852.26,15465.95,3278.48,5130.71,4264.88
R_3egxXhUhAk4XNMl,2776.99,4965.88,3103.85,1072,1110.91,3397.58,2250.94,2267.49,901.78,3374.76,5483.25,1752.24,2899.46,6974.77,14124.7,3071.16,4502.64,3589.32
R_3EiI4zAOO7P4z2w,6644.68,10538.04,8768.09,3402.13,2040.44,6496.22,4834.04,5943.44,1965.76,8273.42,9065.04,3481.77,7228.28,13916.38,20919.34,5430.51,6547.75,7998.58
R_3F3TT3JLh7RXdCB,6281.06,10903.27,8503.64,2883.83,2296.8,6923.98,4993.76,5399.27,1845.3,7503.08,10774.93,3925.47,6947.93,13693.06,28694.89,6882.64,8774.35,7161.54
R_3fCsiWGnQ7pIxfR,3579.21,6074.98,4713.53,1785.99,1064.29,3626.33,2703.63,3103.61,1009.25,4461.05,3782.6,2016.74,3223.12,6830.79,15584.32,2522.22,5680.8,4079.33
R_3fcSx05GIzS1yuJ,3277,5440.3,4875.36,1651.62,929.21,3190.75,2430.65,2946.4,910.04,3958.77,4134.04,1892.36,3509.72,6670.54,12218.08,2883.53,4011.59,3538.28
R_3FKa7Etu4XqAAVg,3071.42,5315,4397.08,1368.33,955.2,3291.02,2350.68,2672.41,856.7,3563.2,4974.87,1839.54,3391.24,7038.01,12109.57,3045.24,3682.59,3403.8
R_3fwXdY6iJvIv40c,2701.82,4664.64,3139.77,1301.62,1053.25,2877.08,1944.84,2235.11,768.92,3118.35,3044.4,1574.57,2704.22,4743.5,15261.66,2281.94,5354.34,3206.29
R_3G8msWSwB0oyRuF,17626.35,31204.61,19376.77,8072.28,6414.76,19594.62,13368.66,14462.57,5302.32,21755.22,22712.54,9957.93,15730.94,34700.17,93940.2,14300.83,33678.14,22191
R_3GpqkLRsObAnUyk,2498.95,4343.03,3273.38,1169.01,763.35,2626.13,1800.8,2106.23,698.36,2989.73,2728.62,1456.19,2309.48,4496.8,11526.36,1984.34,4232.32,2747.5
R_3GxLfKnV50pAk8d,3594.55,6300.03,4550.58,1612.47,981.56,3789.96,2673.8,3045.72,1042.41,4499.41,4207.14,2013.42,2826.3,6656.08,16386.27,2347.97,5879.89,3953.75
R_3HFVeKTCmyJjmEu,5578.26,9685.49,6702.48,2699.57,2226.52,6060,4292.6,4782.62,1675.88,6908.85,7807.49,3229.77,5815.23,11163.92,27753.17,5143.32,9059.56,6730.58
R_3HoiiLKGflGB9lv,2984.22,5204.84,2867.37,1183.74,1360.34,3590.98,2298.55,2395.53,993.74,3588.67,4913.8,1734.43,2897.34,7032.39,17685.34,3062.9,5868.77,3882.17
R_3HOKBJ7ZrPr9gsl,31625.23,53964.92,42186.41,15747.59,10492.53,32293.73,23244.45,27799.22,8921.79,38466.03,35605.09,17703.15,30672.27,60359.07,137170.72,25080.94,52747.41,36332.02
R_3Htb7hCg7rzGS6Q,5913.96,10159.58,8334.84,2797.36,1774.78,6106.55,4293.96,5131.33,1626.95,7103.01,6766.21,3483.53,5373.1,10798.36,26107.45,4529.88,9407.67,6320.88
R_3hxvda8WvLW9PDo,9311.1,16133.49,12199.73,4116.29,3119.01,10236.34,7127.61,8141.63,2747.07,11308.78,13951.28,5501.4,9616.16,20851.45,42001.17,8864.02,13512.41,10665.27
R_3IbLq0TKq6qtZ49,1629.34,2695.84,2557.19,835.37,534.33,1593.67,1194.75,1456.47,436.75,1832.8,2134.43,1004.22,1901.06,3379.62,6451.92,1572.18,1971.22,1708.54
R_3iJ7WsUFAkeSFpM,4333.33,7889.09,4835.74,1611.74,1675.87,5515.48,3738.63,3546.47,1437.04,5307.21,9943.97,2748.79,4821.42,11779.85,21346.59,5397.99,5897.11,5644.51
R_3iqClMC26QlaW7t,2131.97,3586.39,2962.7,994.31,709.55,2250.1,1553.78,1843.98,607.9,2481.17,2879.19,1243.39,2206.89,4626.65,9314.77,2008.85,3109.09,2336.59
R_3IXCLVPjL4bR9GQ,7978,13629.66,10985.14,3861.51,2566.41,8297.02,6010.37,6934.98,2253.34,9587.47,10420.3,4741.68,8132.18,15587.05,36155.91,7373.13,12917.06,8851.1
R_3J3fBDrYDiSh09x,3252.34,5505.31,4381.71,1606.73,1086.05,3204.69,2313.18,2751.98,876.55,3719.45,3776.76,1872.02,3528.59,5744.38,15537.28,2826.76,5058.07,3585.27
R_3JwSkz1G3E2jShu,2226.47,3882.15,3059.55,1090.48,772.36,2350.38,1706.38,1952.54,635.66,2681.54,2948.55,1343.32,2409.94,4580.94,10123.67,2112.07,3724.57,2561.25
R_3kn731ocVtTQRyX,3079.2,5316.01,4067.82,1403.27,1011.51,3258.28,2178,2603.28,866.73,3558.9,3723.43,1833.44,2987.76,5953.7,14052.23,2571.89,4994.62,3447.41
R_3KotY1KWAjBcw9D,5663.68,9939.37,8456.42,2878.95,1322.46,5519.88,4350.91,5034.44,1498.47,7064.19,5456.2,3235.18,4859.54,9486.7,23519.66,3564.74,9019.49,5947.6
R_3KpVHrWdk88ciIv,2500.45,4138.77,3616.96,1163.71,891.28,2627.36,1808.03,2214.4,709.73,2871.31,3477.32,1500.18,2720.88,5996.62,11203.65,2608.77,3630.41,2685.42
R_3ktPOIgTloCwNrw,3581.61,6317.9,4223.36,1666.21,1186.48,3826.05,2599.61,2950.15,1031.58,4354.7,3461.11,2021.67,2937.84,5757.49,18253.36,2397.22,6933.69,4208.92
R_3kvoNveInXF7keG,13297.41,21747.22,18675.47,5580.77,4015.09,13895.2,8934.12,12290.75,3908.21,16368.53,21375.37,7305.39,13893.17,28368.67,43578.65,11404.53,13530.25,13261.01
R_3lE2s9nS5kAi1Xa,4397.55,7740.58,6162.47,2127.54,1201.21,4507.32,3259.81,3885.51,1169.84,5428.57,4685.12,2505.52,4199.95,8000.74,19374.32,3291.55,7085,4682.37
R_3melyZvTv0zkdys,2027.76,3585.35,2114.88,776.26,829.61,2470.84,1579.36,1652.17,670.48,2414.15,3834.42,1213.72,2084.42,4886,10960.27,2164.39,3532.02,2617.85
R_3MPr0VxJw9o9hzM,1705.09,2989.96,1911.06,681.79,664.14,1875.26,1218.98,1448.88,511.09,2054.73,2264.9,970.94,1547.69,3180.87,7768.89,1331.1,2748.06,1916.11
R_3NEcyUZ0YuJcVyO,3240.75,5669.09,3892.6,1522.23,977.65,3427.73,2443.04,2783.12,942.81,4127.14,3335.35,1766.36,2732.57,6437.65,14841.74,2121.68,5513.61,3790.31
R_3NIKV348x97t2gn,2286,3949.3,3256.51,1082.77,701.04,2343.54,1729.01,2030.31,646.31,2852.91,2942.85,1308.87,2162.72,4431.76,9750.33,1760.41,3314.33,2500.82
R_3nl5mlwdIKE5O2G,43632.94,74134.51,69667.05,22662.74,13547.58,42567.41,31396.79,39322.77,11402.44,50397.46,55537.58,27348.14,50452.55,84751.96,175990.41,44753.96,60139.2,45366.24
R_3nr44gqF82ekZKj,17810.78,30253.97,26203.96,8271.21,6335.1,18915.4,12604.7,16409.29,5069.33,21196.19,26862.83,11148.94,21054.74,36861.29,78500.5,19953.17,26365.16,18583.1
R_3nwrMxAPdMFNEbF,5930.28,10201.01,7857.51,2774.73,1896.08,6334.25,4594.73,5134.71,1754.78,7308.88,8506.14,3478.46,5951.31,12589.58,25208.95,5217.44,8260.12,6979.73
R_3OpOt0wUDSe6yDm,1796.38,2984.28,2846.72,902.79,589.83,1795.06,1362.59,1651.99,509.98,2061.91,2274.15,1159.68,2038.92,3988.58,7528.79,1817.09,2636.79,1911.15
R_3oTwCV74nYOOXY0,5458.49,9612.16,6656.25,2532.19,2208.62,6149.79,4313.42,4609.36,1613.68,6569.32,8368.16,3188.26,5829.83,11483.89,27127.54,5560.73,8879.91,6650.68
R_3oWUnX8n3H7x9w3,20500.46,34810.04,28221.85,8734.36,6048.51,21832.79,14276.36,18695.45,6007.9,25268.56,31206.54,11570.92,20008.35,43450.03,79421.47,16795.39,26862.15,20958.09
R_3oZVU8eNmOJunSQ,6537.46,11714.98,8394.66,3166.14,1814.27,6668.62,4904.13,5628.42,1759.72,8227.5,5545.47,3582.25,5105.8,10873.37,30265.59,3595.55,11931.35,7356.17
R_3P4OSzx9KURyUs1,5448.35,9580.72,7729.01,2743.41,1531.14,5529.64,4182.4,4857.24,1496.36,6724.3,6178.24,3151.95,5476.27,10652.87,22902.03,4219.34,8289.26,5945.53
R_3Pb3KP4XUtPZf2W,5521.95,9557.94,7511.64,2645.9,1629.56,5637.27,4181.35,4743.49,1526.3,6720.39,7352.5,3081.91,5518.99,10934.64,23285.76,4525.28,7907.06,6279.28
R_3PRDL4EdJIYpYE0,3465.01,5890.37,4845.14,1679.62,1102.26,3542.55,2500.04,3019.31,955.04,4118.53,4183.19,2090.11,3421.29,6906.55,15403.81,3056.01,5347.79,3711.2
R_3qjTLV3Hd9Wx6wz,3236.98,5774.03,3931.03,1459.38,973.39,3545.84,2408.31,2808.8,931.68,4061.85,3648.11,1795.21,2803.51,6405.82,14496.93,2205.46,5289.13,3857.67
R_3QpgTApPupjtEYN,23838.3,40575.73,32674.28,11139.45,8206.09,25122.29,17292.92,21432.24,6903.72,28809.9,28527.58,13815.17,25182.76,50272.98,106129.44,22316.36,40730.67,26881.87
R_3QRSdRb9fMnNiKn,5253.84,9103.84,6114.58,2310.72,1806.76,5596.36,3450.72,4364.88,1523.51,6133.44,5381.34,2838.66,4537.48,9517.38,25299.77,3656.63,9863.9,6025.64
R_3qvrVnf8y8Fxscx,2879.63,4920.52,4289.24,1368.46,847.62,2905.9,2120.29,2504.62,756.53,3421.06,3754.87,1784.81,2855.67,5701.08,11393.54,2331.69,3829.05,2940.03
R_3RahxP9HTqm2Rup,3076.69,5266.7,4449.77,1516.41,954.91,3167.35,2365.83,2681.27,841.95,3671.93,3845.55,1893.07,3057.09,5980.43,13616.18,2666.35,4654.99,3330.43
R_3RaU05hUzHsj5RZ,1888.08,3245.6,2039.39,738.81,681.23,2133.39,1361.27,1563.08,584.26,2240.55,2300.66,1100.85,1630.88,3584.82,10466.19,1512.18,3439.31,2195.82
R_3rJ3pQvWHZxlzW3,5932.28,10001.42,7601.37,2554.84,2028.15,6458.5,4133.43,5099.61,1669.09,7024.09,9283.89,3589.12,5672.16,11771.44,25619.2,5480.83,8422.76,6289.96
R_3Ry1A9YDJm0dFYR,4222.59,7352.1,5848.63,2021.78,1475.93,4392.15,3075.08,3723.69,1170.54,4910.1,5193.23,2475.51,4445.27,8861.4,19270.43,3734.66,6889.31,4716.11
R_3s7cIrGxOIf3v7g,6436.09,11356.89,8311.87,3012.04,2166.44,7036.09,5000.11,5560.81,1869.64,7833.12,8268.27,3818.28,6294.67,12804.95,30459.42,5373.46,10764.22,7556.68
R_3TNGZo9dRSwMFCF,3786.14,6531.01,5535.94,1891.76,1088.94,3829.47,2892.86,3288.49,997.43,4591.54,4426.86,2306.58,3598.36,7016.39,16683.94,3095.22,5904.29,4038.43
R_3VFLvYRLIg0z1JL,4683.91,8018.24,6383.62,2242.88,1577.86,4848.74,3378.09,4064.06,1292.53,5591.56,5783.73,2814.71,4517.14,8609.38,22088.73,3930.82,7931.99,5112.87
R_4TuWRlsIhOMehjj,3627.2,6233.11,4440.99,1657.33,1345.87,4071.87,2711.28,3239.2,1161.73,4629.02,6153.62,2090.1,3941.18,8527.8,16120.12,3536.84,5218.77,4516.69
R_5pVyIJv406GfU0V,2359.23,4166.14,2480.71,995.55,939.23,2843.85,1933.4,1946.82,761.25,2880.95,3812.32,1434.11,2321.9,5331.27,13075.87,2395.15,4118.66,2902.08
R_5zlW78eEqdGFCQp,3095.87,5335.49,4098.94,1439.83,992.33,3231.54,2221.14,2638.89,861.61,3636.45,3550.12,1797.58,2947.94,6335,14113.8,2587.61,5159.22,3441.73
R_6msM8nN4u5om2w9,2732.53,4441.16,4160,1330.79,928.28,2710.4,2002.09,2498.69,802.74,3229.69,3612.5,1611.43,2948.26,6394.24,11451.49,2587.73,3788.62,2970.81
R_72Q39KT6Tjk7lnP,4429.68,7893.1,5206.63,1909.49,1478.98,5146.57,3703.02,3681.22,1398.85,5675.78,7829.68,2550.41,4385.29,10594.37,20158.03,4326.16,6228.33,5477.37
R_81VYwfDk8s48vLz,4260.46,7442.86,5459.19,1935.18,1583.52,4670.84,3247.94,3688,1263.74,4979.95,6454.88,2432.11,4659.79,8583.44,19288.02,4351.32,5915.56,4774.33
R_8ubwB4EA7u9scHT,5522.69,9546.07,7496.98,2502.55,1922.04,6146.35,4453.04,4828.67,1637.45,6644.02,9402.02,3354.62,6024.74,13261.65,24633.76,5736.68,7657.43,6347.05
R_8wdzQGOXXdNA9MJ,4981.36,8512.13,5785.71,2072.5,1681.98,5383.92,3648.51,4215.17,1492.55,5974.79,5496.89,2809.27,4269.17,9790.82,24014.83,3624.96,8564.29,5744.93
R_9YPIhXWfXP3eWB3,5273.9,8959.91,6955.83,2456.35,1784.68,5617.43,3924.42,4641.82,1537.8,6374.85,7172.1,3033.2,5346.68,11280.94,23500.7,4616.03,7976.06,5971.65
R_a5cy1t2VSAk1Yk1,2980.7,5039.93,3747.96,1275.66,960.93,3151.07,2204.35,2532.64,786.89,3485.24,3702.35,1737.44,3100.47,5967.51,12897.31,2733.88,4279.76,3073.43
R_a9KRhyZywBpKp6F,2969.88,5048.2,4431.82,1428.62,957.32,3009.47,2128,2683.53,799.75,3420.46,3825.47,1782.53,3274.97,6973.96,12125.84,2885.87,4132.69,3160.82
R_Aaf8LWFHhQ8owgx,9507.33,16564.29,12554.76,4358.38,3173.11,10225.2,7077.28,8423.75,2700.5,11696.73,12870.42,5489.55,9606.29,20065.27,42080.4,8365.15,15106.99,10830.59
R_bknyrqiIy7ZSDlf,2596.67,4524.74,3409.46,1245.93,676.08,2663.45,1991.16,2263.1,727.65,3364.63,2804.92,1387.92,2152.09,5014.92,10683.62,1612.64,3992.49,2930.71
R_BQz6N8YKKSkmPXr,2817.31,5052.89,3887.66,1302.65,846.83,3119.61,2316.89,2474.36,824.67,3411.76,4426.67,1691.14,3001.37,6903.82,12365.61,2680.23,4146.12,3171.92
R_bxaD8kYBUVxfn8Z,11253.04,19171.5,18230.65,5868.9,3509.01,11016.03,8288.39,10262.07,2824.64,12894.47,14385.88,7668.53,12853.65,21949.56,44610.08,12118.84,14957.12,10703.74
R_CdF64d12URsmWK5,4279.06,7543.83,5236.12,1909.03,1398.76,4601.49,3220.49,3692.49,1247.29,5219.08,5390.95,2417.2,4126.21,8609.14,20033.72,3316.55,7071.26,5006.99
R_cImyLdkYEICITBL,3157.75,5439.76,4316.81,1490.18,1048.85,3331.55,2376.28,2722.86,899.34,3720.07,4362.05,1893.95,3375.18,6768.16,14429.46,3008.16,4815.68,3473.76
R_cYfiIm8W49cjgxX,4892.82,8412.82,6868.89,2318.61,1541.08,5145.02,3766.12,4268.72,1374.75,5849.94,6913.3,2916.1,5359.02,10125.97,20418.49,4603.94,6479.36,5423.76
R_d6espiQajoQ2TYJ,2055.01,3682.88,2079.82,832.28,906.43,2562.67,1700.62,1700.54,680.69,2521.95,3861.61,1233.21,2161.49,4987.75,11574.76,2298.2,3607.44,2569.58
R_dg7iQBSsB8E5fMd,4996.05,8619.37,3775.9,2109.5,2258.76,5986.07,3629.26,3731.88,1705.03,5736.08,5773.29,2977.84,4457.16,7209.71,36917.32,4502.34,11785.22,6430.1
R_DiTIIu7qK76MZRT,8849.9,15528.35,11634.01,4211.41,2840.42,9341.78,6872.01,7602.26,2531.49,10779.05,12573.07,4986.24,8978.82,18253.95,39771.42,7756.66,13977.23,10505.21
R_DubnMiPmaoW0lNL,6579.64,11516.1,8010.55,3025.88,2424.36,7351.04,5200.64,5534.51,1991.63,8015.2,10357.96,3944.83,6960.03,14425.95,31206.85,6586.29,10219.87,7764.69
R_DUe8IHsqUClwVJD,3853.91,6878.78,5043.48,1839.12,1284.58,4204.27,3053.74,3360.04,1098.99,4696.97,5260.09,2295.71,4005.12,8062.99,17693.28,3449.73,6329.69,4515.88
R_ey2E7EIDpYC7cg9,4980.1,8674.91,5971.7,2235.83,1583.8,5377.51,3628.36,4237.69,1465.64,6263.21,5739.09,2744.87,4235.84,9879.71,22407.67,3482.17,8363.09,5744.24
R_ONZrtF7NN4gAZ5T,3200.49,5562.86,3947.31,1384.95,1048.51,3644.09,2555.04,2649.03,963.32,3930.87,5561.15,1889.19,3238.02,7521.39,14503.19,3148.73,4748.72,3957.16
R_p9pwnSOi8AUnV1n,4593.86,7970.04,5580.17,2095.11,1702.65,5003.89,3456.16,3952.54,1323.43,5618.42,5673.06,2582.9,4478.35,9377.87,22221.72,3836.49,8217.81,5495.07
R_pgGN9ev3cfOafwl,2193.87,3722.25,2863.78,996.54,785.7,2352.75,1559.71,1846.31,626.99,2517.76,2830.45,1304.41,2214.33,4459.92,10360.77,2010.43,3644.19,2443.78
R_pH7DUqN3xpf7zHP,3713.74,6267.95,4990.68,1619.65,1330.07,4156.84,2838.39,3045.17,1177.69,4462.62,8040.84,2304.28,4027.55,8843.96,16368.14,4310.75,3875.65,4132.61
R_PHbGDNExuJW3mhz,4230.97,7432.47,5082.74,1904.86,1572.93,4642.84,3210.45,3622.79,1271.24,5238.45,5547.93,2412.28,3998.4,8068.05,21397.7,3493.08,7286.17,4871.46
R_pL65sn5wvfIC5cl,5639.79,9967.59,6126.82,2189.75,2280,6937.71,4559.21,4663.37,1823.27,6761.63,9903.78,3505.1,5663.53,14071.87,29792.08,5919.59,9457.79,7120.94
R_PMy50NxEiNnXjtT,3969.65,6931.94,5016.15,1710.12,1028.85,4168.97,2959.24,3427.61,1057.85,4980.89,4184.29,2118.18,3431.66,7221.86,14929.46,2613.39,5771.41,4176.82
R_pNavUzpouwCJuvf,8462.33,14505.97,12149.18,3869.42,2539.17,8820.56,6337.83,7493.02,2475.08,10031.22,12278.63,5087.41,8865.19,19063.52,36158.11,7738.16,12932.79,9481.6
R_PSekWHDh3u6lP21,3806.27,6682.16,4306.56,1691.62,1317.51,4183.04,2804.34,3169.17,1140.82,4635.96,3923.41,2157.43,3088.1,6707.49,20329.38,2596.71,7424.11,4582
R_QaCBNsKrUDjVOE1,2674.92,4539.45,3930.54,1308.26,752.54,2644.95,2013.94,2344.24,733.58,3210.99,3397.96,1558.95,2674.96,5639.87,10938.56,2278.17,3728.47,2830.6
R_qF5QB9Th17xXy3D,6837.5,12041.19,9693.43,3412.23,1787.7,6693.3,5087.21,5970.26,1791.91,8387.18,6179.88,3814.14,5944.99,11664.16,29707.33,4191.73,11423.6,7482
R_qVBcoAjaXtLk3Fn,3562.87,6350.67,3934.67,1298.35,1375.59,4480.75,3030.64,2910.1,1192.04,4316.04,8004.81,2250,3803.95,9711.11,17615.92,4303.09,5015.8,4598.35
R_qWqm19p2DEc1EuB,4195.24,7416.91,4695.64,1891.61,1613.38,4719.76,3290.3,3580.61,1318.77,5249.31,5915.78,2386.8,4104.78,9288.69,21028.01,3711.3,7271.7,5157.64
R_rqAU1h5F1H4ocTv,2323.78,4048.91,2673.52,1000.99,751.77,2564.61,1705.56,1935.19,697.79,2843.53,2683.91,1342.73,1975.7,4283.05,12300.82,1700.66,4209.6,2699.86
R_RXPinhvYe2XCout,3697.2,6313.77,4776.19,1372.22,1356.77,4208.87,2635.72,3325.39,1172.12,4618.3,6595.04,2077.8,3577.25,8797.39,14289.7,3487.92,4139.48,3761.35
R_SH9mL6BsbgBVJv3,11254.59,19621.56,14482.77,4852.85,3254.16,12154.32,8778.56,9338.92,3299.12,13365.09,17870.21,6833.13,11509.81,25175.93,47610.54,10818.99,15275.58,13064.45
R_so4njgMH2cCU7dv,5421.07,9535.32,6604.49,2461.57,1726.89,5777.9,3951.19,4514.17,1548.31,6621.89,5791.26,3038.89,4917.28,10129.5,27952.96,4329.92,9936.78,6105.14
R_T0X5xPzq06ociMV,4961.77,8627.33,5953.43,2155.04,1497.18,5537.98,3933.97,4167.74,1534.24,6076.92,8671.83,2887.14,5096.99,11767.51,21311.7,4788.43,6560.23,6052.88
R_UGchcyva9XfjMTT,2179.04,3672.38,2891.89,994.23,637.19,2249.39,1602.21,1944.25,639.4,2773.68,3122.3,1186.66,2035.62,4583.39,8170.38,1679.19,2715.51,2402.37
R_UtP2xCeylvSBPl7,17430.53,29048.82,30571.77,9105.49,5195.1,16830.37,12912.83,15943.21,4512.5,19602.04,23033.14,11297.45,21030.93,34484.96,66259.3,18731.15,22267.38,16998.45
R_UzGeMas0fZMLSkF,8073.07,13842.71,11795.62,4039.83,2717.93,8269.32,6092.88,7134.96,2206.96,9520.1,10279.87,4973.15,8720.05,15212.13,36509.34,7923.86,12908.12,8759.62
